# origin_lat,origin_lon
0.00021993976501738215,-0.0005719601800364184
# x[m],y[m]
0.0,0.0
0.5098841720167624,0.001517695357597064
1.0762525302042365,0.003096022740655919
1.585770343065544,0.004524664813387573
2.244140644379176,0.006372046803749723
2.7589973786961854,0.00781584688221313
3.2797311244792153,0.009272910215864476
3.7816240874017706,0.010676920528116888
4.500581034190454,0.012694830085872808
5.151101327334974,0.014521369816756453
5.736497464206674,0.016184960981969154
6.274018855081158,0.017647708567491635
6.779418943679197,0.01911992990541559
7.4291530911362855,0.020952153887601094
8.083027860308366,0.02279385162335059
8.6005101685832,0.024203546186892876
9.1635469481997,0.02581597908035759
9.792181098000643,0.027572413031571267
10.497514063670373,0.029554322322382136
11.239307397875248,0.03162907440003591
11.945189902280797,0.03360908893953594
12.587490011862341,0.03541289165848869
13.173199080519227,0.037076482821136646
13.71843691112866,0.038563862164076264
14.238842460175258,0.040077768016388036
14.748158012261568,0.041451462313860155
15.260858570302803,0.04293884165534063
15.794823224374841,0.04439590498553137
16.368732475208034,0.04603675913792331
17.001018767854045,0.04779698258802541
17.702459167494297,0.04976562862058623
18.437291677735857,0.051827117439750256
19.139869317258277,0.053801447723951505
19.784317970647386,0.055175142023496986
20.378201427984255,0.05663031060307201
20.937009812346385,0.05812147944549629
21.47576384914228,0.05948001573581946
22.010716909691784,0.06090865780304411
22.559721370382448,0.06229182585282182
23.140274697169158,0.06381331070679949
23.7711489805715,0.06549395462347588
24.463529623580587,0.06735649461187855
25.191916502421034,0.06931945638975182
25.900863448530384,0.07122557564483291
26.55655093229186,0.07299148334407961
27.159658244641037,0.07463044274271281
27.72643112441537,0.07611403258012145
28.27350075081475,0.07763172793014114
28.81795243574327,0.07905089624173442
29.37886738525869,0.08059701285270676
29.97425444163837,0.08217534022665719
30.624595371464792,0.08393177417054219
31.341621300222375,0.08585873568156627
32.0825521639296,0.08785011871771659
32.776764602725265,0.08971834295493128
33.40686418916698,0.09141225012312527
33.98523844222738,0.09298868274461432
34.527652254351395,0.09440785105432001
35.048302042846025,0.0958592301259641
35.56240697766302,0.09718934515033097
36.08695124031443,0.09864830322465068
36.640227983048,0.10010347179780486
37.24509839884169,0.10174622069431379
37.92028496707957,0.103559497157797
38.650551344724484,0.10551677467765094
39.36798561129573,0.11088081401763256
40.02965886940364,0.15660304400131547
40.629972693190716,0.2485761394130081
41.1886322441537,0.3320323302724131
41.72119442959187,0.3844506093494906
42.23878550075698,0.4512273094922792
42.75112351589391,0.5650487756217757
43.26934045061678,0.7348468627005995
43.82400439703109,0.9143233365316266
44.44076812856152,1.0787820160416415
45.11103746999883,1.294961706351857
45.795758916904134,1.5712902587288804
46.456630764358295,1.8184036495301912
47.07026326997556,2.013655817976749
47.63390110760076,2.1877739367299847
48.16062253586583,2.3507433421608765
48.66482432474151,2.5068499604310612
49.16322542697581,2.654989151862486
49.67852579935594,2.767196290364789
50.21861742870724,2.8678075543719954
50.79846856712165,2.9932987902741903
51.44921783476588,3.082194810490521
52.173356283090854,3.126278081085359
52.9119392044018,3.1955975367128615
53.59404080172055,3.2950094235050966
54.20879146601638,3.389811381759563
54.772125912468475,3.4530297400199625
55.29803352729811,3.507704667218037
55.80109712223514,3.5572997676966107
56.46472572694003,3.595192887639484
56.97675987387539,3.625200055024349
57.52219471795518,3.6591293564296143
58.12158119513414,3.6893316831401024
58.79089552221453,3.7325983161650367
59.526272800909354,3.773072086607191
60.256414673692085,3.8125719551714305
60.92730940166452,3.8394300468345333
61.53385419329657,3.857716286174323
62.09201548627236,3.8671388815777545
62.618420643550884,3.884644483614381
63.12878405201009,3.9002970194324473
63.63721306966399,3.9160708192973503
64.16019774559715,3.917491882348153
64.7159151832927,3.8881061932063408
65.32576030802763,3.881622356192271
66.00718416476056,3.861844948024508
66.74721391852277,3.849530962999537
67.47770521589159,3.8451484045488744
68.14735012486726,3.8498568601222143
68.75309350584476,3.8522935095647894
69.30983253342383,3.85169666308135
69.83190768801742,3.851137711612544
70.33387029736544,3.850527601873797
70.9969340983714,3.849798122837801
71.51095316776711,3.8492789611338463
72.06084633564244,3.848644219634701
72.66727568597733,3.8479943201291134
73.34771244806869,3.8472421040831164
74.08922242639002,3.8464216770099253
74.82400627957574,3.8456088289393233
75.49881981024141,3.844867981396769
76.10944320966733,3.8442010291331026
76.67221666866135,3.843554919127674
77.20261504533654,3.8430224941664037
77.71582125535335,3.842412384425002
78.2272586375685,3.841908380724558
78.75316148209613,3.8412850077275134
79.31295541076368,3.840705213996802
79.92544399808095,3.8400136299719523
80.60555733372804,3.839267098174743
81.34023910245969,3.8384656186052526
82.0577191639298,3.8376774022907525
82.71576508477018,3.836953607501645
83.31489396566504,3.8363112869946314
83.87106341924074,3.8356594927342966
84.4001280196109,3.835125173019675
84.9164234768869,3.8344942210175907
85.43600662596657,3.8339580065519967
85.97825252348116,3.833323265047674
86.56224809985044,3.832707471049826
87.20643534072939,3.831987465760368
87.92185654006366,3.831199249442997
88.66448753923625,3.8303731381101063
89.36850580982967,3.8295962902966156
90.00931949347648,3.8288876535103786
90.59611237465242,3.828245333000579
91.14761838146521,3.8276352232537003
91.67848806392631,3.834477168145758
92.20229579202572,3.867370040886289
92.7377602289053,3.879848869212961
93.30300852032082,3.9088859242075213
93.91598844869095,3.9873475521099784
94.59483479225248,4.083221939260631
95.30691868864744,4.246286082205773
95.97826421011044,4.485060674999898
96.58180657396792,4.747917549630352
97.09986513468753,5.0635924957368355
97.58897368957564,5.35417525786681
98.06629387536059,5.617627084229611
98.53988559348171,5.8747902329043855
99.03668769065122,6.115338312387501
99.5460490376493,6.402753051287261
100.09383611740783,6.731619252003696
100.68917356266397,7.107175900317251
101.25038617900904,7.5703325593382225
101.69043695313056,8.100013916649607
101.98208173901831,8.664903532113046
102.19163154396303,9.219686547161038
102.26236939107883,9.779714232246292
102.27428369615977,10.336865685718463
102.219406147556,10.890985538017693
102.15209910132705,11.465477750214477
102.12134401342419,12.07844477082436
102.12981606893753,12.749607165491588
102.16392944915395,13.477024709464475
102.23344228284934,14.19800767994176
102.30766435819828,14.862936344690016
102.38643539306953,15.464944127047557
102.50091881319717,16.01297803998137
102.61649367831042,16.527804551542587
102.70092419889573,17.03046297388812
102.77880604956223,17.532102020338677
102.85895474750932,18.04718242849943
102.94430498222951,18.59516328841329
103.0362992929018,19.19713696525634
103.10369792896894,19.87196001833939
103.15204970515197,20.602466006007923
103.230484910806,21.317567670203765
103.30781340650663,21.97432995928509
103.37826121930054,22.57237013360382
103.44347314915052,23.127206201675243
103.5054221927636,23.653999958876536
103.55960136926959,24.167924569089575
103.59148224837664,24.687165849864577
103.63738781393775,25.227711707897278
103.68888417287639,25.810555981326015
103.71481553194197,26.457325355035632
103.76021735367313,27.170388267441957
103.81698394173404,27.89979908918464
103.8470253925882,28.58675991547355
103.87785298912927,29.21382388154421
103.91483999898378,29.793056760073462
103.95014786270384,30.341246042569175
103.98423071299442,30.872734992091274
104.01824105470216,31.402314032872987
104.05311005068376,31.946929815483387
104.08849042299005,32.52650753864621
104.09323782709394,33.16200314548646
104.02547664818027,33.86023773865075
103.85257420764488,34.569757467195785
103.54859533020733,35.197590702084064
103.11795540694513,35.67817148889959
102.63046875458616,36.04070172595783
102.11772240164102,36.3104573880546
101.6052737155075,36.5402792836714
101.12096217582898,36.800860562709936
100.64897327902459,37.09854106112879
100.16257043916504,37.43085381347315
99.59502667865964,37.72846989037209
98.93366444420248,37.98189280114487
98.24837819358967,38.26175127416605
97.61337092094153,38.56478254866694
97.05168890693463,38.8701367875642
96.54136205091193,39.15186727430104
96.06672086645845,39.41339592870484
95.6137368508804,39.662805757409586
95.16141113691005,39.89571609671827
94.68258162772197,40.09233816996117
94.15726457621024,40.23977251413877
93.56778315308031,40.30061674975295
92.91469643766719,40.21770245764232
92.21570797295189,39.97744048553789
91.73413077007102,39.767085259016156
91.25870343990313,39.5580639370107
90.58755827106813,39.288501539544505
89.97921698385744,39.076217456778544
89.42345205182318,38.914989327301456
88.90632847018004,38.79222084823104
88.25529680065891,38.69018094220063
87.62273192236363,38.648238739965585
86.98355731428803,38.567689096764
86.47290989398284,38.48936768042097
85.90744980115434,38.440479321989095
85.26958416381729,38.451241506182626
84.55164996961672,38.47492210088593
83.8067177769632,38.49551804139354
83.11121163236483,38.563960227446444
82.48090978510974,38.62034800932386
81.90274160904706,38.63803361269627
81.3605472307666,38.64864800632603
80.8388422515519,38.659038819368114
80.32235216595338,38.6850006939458
79.79542847688246,38.739808253705455
79.23494571665535,38.79104610308169
78.62689923408641,38.891971895720225
77.96812727333234,39.07878294965305
77.25789329983758,39.289464073339666
76.57359927191936,39.52282157381566
75.97567346104601,39.80852724758231
75.4350714094137,40.07497467488188
74.92192912141927,40.29108236466621
74.42499918015169,40.46777166016919
73.93253710328192,40.613083883508324
73.43525129751993,40.742480200677285
72.92809478386381,40.8992670344641
72.3809478785491,41.053325427193386
71.7644426973301,41.178545713743944
71.07931291258053,41.33258894846809
70.35254316590824,41.47023879983698
69.65012056113572,41.51779704328036
69.01122787787587,41.556540906305464
68.42804086758424,41.58442405811926
67.88313648100865,41.61952999973224
67.35850301368971,41.665701285634135
66.83349579324684,41.67592536060045
66.29081007390542,41.69746488695293
65.7110612584302,41.74460628522974
65.07238347725287,41.77920443364367
64.36144230654925,41.795234024858836
63.61351772238106,41.81390868809856
62.90288594672536,41.835569478494996
62.25859310326357,41.84967400296156
61.672216669378486,41.86568085716507
61.12529528006424,41.8822106625709
60.60225890969191,41.88111928614545
60.08787157299598,41.8770645195708
59.563847034664974,41.8669162346335
59.009686832059806,41.870319206948736
58.404974313212556,41.870205521899784
57.7317283035939,41.84111730861746
56.998371724588026,41.82810416056532
56.273558278564906,41.82220769627124
55.60693440150908,41.816909973209185
55.00191992257653,41.803722508088754
54.44150871686731,41.77903769551144
53.907594627951724,41.76816940529007
53.38514738981731,41.75841522850031
52.857862111886746,41.74862315669535
52.30809631103797,41.73829297568091
51.7155752517731,41.72719731536843
51.060449709489404,41.71487385657814
50.33974206198143,41.70132259930976
49.60240514339334,41.68746060291973
48.91282466732965,41.67450808688254
48.28756789095096,41.66276821131625
47.71559824467275,41.65202876413854
47.18125482862218,41.64193353221106
46.66928889697727,41.632361251486444
46.1651996871936,41.62284202378221
45.65289029383989,41.61324700604793
45.11389774193361,41.603075984089145
44.527486484850655,41.59206369280233
43.87431772025041,41.57977812901922
43.15052177954425,41.56617381872186
42.408047246227405,41.552220874287876
41.71424123708449,41.539184989210256
41.08602878188963,41.52736932360728
40.51302588830554,41.516576823402374
39.97825409918106,41.506564960501
39.46596569515583,41.49687899472642
38.959592465009,41.48740524103392
38.441671288955575,41.477620748220055
37.892844283448945,41.46733604121058
37.29202480767361,41.45602816880178
36.62099221796414,41.44340912888108
35.88975651501907,41.42966081751919
35.16490729174225,41.416018612197895
34.49898083277516,41.4035056783163
33.895114088394614,41.37482673117028
33.33679990723916,41.33011061380927
32.80916258106597,41.25852693103426
32.295612909327446,41.16353928718716
31.779641832541298,41.051741414823255
31.24911561177609,40.900077987004664
30.673851595286838,40.73644731354437
30.03475712829144,40.56047044429439
29.32892423498626,40.38061312553607
28.62702207013142,40.17475224769738
28.006558492739124,39.9057279593781
27.458141733184117,39.62766192055767
26.978428764165418,39.32952668196139
26.592576247753392,38.96079682050522
26.24753843110233,38.56943984578033
25.978619361663387,38.124328792722785
25.770130471815303,37.6216741598628
25.51030168894753,37.100356232265376
25.1900999701131,36.543883099537176
24.802087461191164,35.943341854222815
24.368341117589072,35.34119386028322
23.947497485521506,34.78595989453017
23.584626373698566,34.27167149215261
23.25230045653147,33.80398258934062
22.974046861092123,33.34762050642256
22.735806554756973,32.895400348612505
22.528336601311818,32.439295951798684
22.382315763858323,31.956384621597234
22.344710522989047,31.430507923747186
22.343512223281333,30.85732308956097
22.342974133306317,30.22321444025862
22.396550343716086,29.514634508091593
22.42801906877489,29.01332514826851
22.4483710831964,28.28114799045247
22.43063319408056,27.614316995964845
22.412509864598352,27.01473828404651
22.402797530743662,26.464684566826225
22.378526236664637,25.94724708874839
22.354331267408728,25.446710787222063
22.32230918743599,24.780065478305804
22.30392253730467,24.25891807829024
22.2793688413771,23.69775733226386
22.251334733467296,23.07461550021133
22.219930884570953,22.3756305857593
22.188839967455284,21.63920918629568
22.170991407341557,20.940982172138156
22.146735378230087,20.307828477205
22.124169943972397,19.731149722663584
22.103218779745003,19.19667843548331
22.083374325467545,18.687854494244906
22.063781743109416,18.18791314444973
22.043937288831483,17.67902099218491
22.02292506474376,17.142181266586633
22.00002761749933,16.555790019780456
21.974462617650527,15.901464380140494
21.946260595126866,15.180182039045773
21.917913555436854,14.454481139238299
21.891627285998478,13.781632416418265
21.867714718590875,13.16974919323064
21.845588152068157,12.604022097934799
21.82466370152568,12.06724300436024
21.80415522127448,11.543298952261024
21.78358949740499,11.015777610775155
21.762153670539714,10.468202227515642
21.739279120738757,9.88236045842276
21.714088112524127,9.237823101077431
21.686054004608962,8.520667527082775
21.657077285114894,7.778811982513581
21.629840771611256,7.081892346363161
21.605172588440404,6.450443927091719
21.58265294906951,5.874036121905958
21.561526237739397,5.333211735513585
21.541113163514996,4.8105371664067516
21.520722986737574,4.288612918590778
21.499600091647814,3.7480253760402884
21.47702320865725,3.1701131387714914
21.45417918878313,2.5361901750410674
21.463654915730924,1.8345563990645761
21.48483505447497,1.0950484506570797
21.513590432022596,0.38277564930700625
21.530244508686337,-0.26703858883237996
21.526256536635028,-0.8574827074584339
21.515651202321518,-1.4043797699543445
21.515296291901237,-1.9246309528711631
21.530519278105842,-2.43402521407912
21.537018336900758,-2.949223096786972
21.534377497994342,-3.4887723159344204
21.550375181165613,-4.07194438124116
21.55793897126039,-4.720131028499923
21.565273786883452,-5.439584935134279
21.570761541759826,-6.171845461982964
21.56141938328678,-6.853336142901825
21.562270405088064,-7.470714143218262
21.574528171869275,-8.036753872384075
21.579344268287137,-8.569047143593762
21.583137612059737,-9.082379644203634
21.58685844724894,-9.590422000762882
21.590701402156807,-10.109421700819555
21.59477714777874,-10.660381108889894
21.599261231210708,-11.26442195878638
21.604256690965578,-11.939339749407155
21.609683385977544,-12.670675637897485
21.614965063822694,-13.382312750376919
21.619807873927336,-14.034410163151769
21.62420418380921,-14.6291781029538
21.621364900353328,-15.184151540455213
21.62298680287316,-15.716726182149054
21.622517405208747,-16.242943935128775
21.61659078261165,-16.77741901180935
21.616621312545618,-17.34008561098036
21.61686936822865,-17.952630575860905
21.620651263273537,-18.632961195642427
21.633069312179824,-19.36213896304621
21.637694596531578,-20.072523171602533
